,Unnamed: 0,_id,img_file,new_id,new_nome_imm
2200,2200,4201,altimetria_4201.jpg,4528,altimetria_4528.jpg
2201,2201,4202,altimetria_4202.jpg,290,altimetria_290.jpg
2202,2202,4203,altimetria_4203.jpg,4526,altimetria_4526.jpg
2203,2203,4204,altimetria_4204.jpg,6090,altimetria_6090.jpg
2204,2204,4205,altimetria_4205.jpg,6089,altimetria_6089.jpg
2205,2205,4206,altimetria_4206.jpg,6091,altimetria_6091.jpg
2206,2206,4207,altimetria_4207.jpg,6088,altimetria_6088.jpg
2207,2207,4208,altimetria_4208.jpg,1900,altimetria_1900.jpg
2208,2208,4209,altimetria_4209.jpg,1898,altimetria_1898.jpg
2209,2209,4210,altimetria_4210.jpg,1899,altimetria_1899.jpg
2210,2210,4211,altimetria_4211.jpg,1901,altimetria_1901.jpg
2211,2211,4212,altimetria_4212.jpg,5264,altimetria_5264.jpg
2212,2212,4213,altimetria_4213.jpg,1485,altimetria_1485.jpg
2213,2213,4214,altimetria_4214.jpg,2765,altimetria_2765.jpg
2214,2214,4215,altimetria_4215.jpg,87,altimetria_87.jpg
2215,2215,4216,altimetria_4216.jpg,2785,altimetria_2785.jpg
2216,2216,4217,altimetria_4217.jpg,2500,altimetria_2500.jpg
2217,2217,4218,altimetria_4218.jpg,4835,altimetria_4835.jpg
2218,2218,4219,altimetria_4219.jpg,3575,altimetria_3575.jpg
2219,2219,4220,altimetria_4220.jpg,1755,altimetria_1755.jpg
2220,2220,4221,altimetria_4221.jpg,1752,altimetria_1752.jpg
2221,2221,4222,altimetria_4222.jpg,309,altimetria_309.jpg
2222,2222,4223,altimetria_4223.jpg,4021,altimetria_4021.jpg
2223,2223,4224,altimetria_4224.jpg,4018,altimetria_4018.jpg
2224,2224,4225,altimetria_4225.jpg,6110,altimetria_6110.jpg
2225,2225,4226,altimetria_4226.jpg,6109,altimetria_6109.jpg
2226,2226,4227,altimetria_4227.jpg,5303,altimetria_5303.jpg
2227,2227,4228,altimetria_4228.jpg,1292,altimetria_1292.jpg
2228,2228,4229,altimetria_4229.jpg,5178,altimetria_5178.jpg
2229,2229,4230,altimetria_4230.jpg,4469,altimetria_4469.jpg
2230,2230,4231,altimetria_4231.jpg,4472,altimetria_4472.jpg
2231,2231,4232,altimetria_4232.jpg,3617,altimetria_3617.jpg
2232,2232,4233,altimetria_4233.jpg,1280,altimetria_1280.jpg
2233,2233,4234,altimetria_4234.jpg,3120,altimetria_3120.jpg
2234,2234,4235,altimetria_4235.jpg,1796,altimetria_1796.jpg
2235,2235,4236,altimetria_4236.jpg,2006,altimetria_2006.jpg
2236,2236,4237,altimetria_4237.jpg,4861,altimetria_4861.jpg
2237,2237,4238,altimetria_4238.jpg,5214,altimetria_5214.jpg
2238,2238,4239,altimetria_4239.jpg,5213,altimetria_5213.jpg
2239,2239,4240,altimetria_4240.jpg,308,altimetria_308.jpg
2240,2240,4241,altimetria_4241.jpg,3892,altimetria_3892.jpg
